mu_0	omega_mu	sigma_0	omega_sigma	logit_fnr	fnr	logit_txr	txr	theta_tx	mu_tx	sigma_tx	theta_un_tx	mu_un_tx	sigma_un_tx	est_param1	est_param2	est_param3	use_param1	use_param2	use_param3	beta_extra	beta_tx
4.1225686	0.62573251	0.5308426	0.29008878	-3.1811781	0.039880199	-2.2743459	0.093270025	0.71350622	3.9761313	0.89841885	0.3823799	3.3360869	1.0880757	-7.0271689	-6.0932935	-0.68130079	0.00088665383	0.0022528732	1.0	0.00583957	0.0066302096
4.1373963	0.62785294	0.56238648	0.27984077	-3.1354503	0.041668419	-2.1107531	0.10805606	0.72727214	3.9795307	0.8940427	0.33324934	2.9307053	0.8195867	-6.9161873	-7.1488016	0.16125391	0.00099062111	0.00078518825	1.0	0.011577997	0.01599356
4.1298199	0.61400825	0.55647923	0.27351673	-3.2466762	0.037446506	-2.1348902	0.10575165	0.71631882	3.985027	0.84362812	0.45387959	2.9653634	1.0329047	-7.0333642	-6.4227351	-0.79461757	0.00088118255	0.0016215741	1.0	0.0022492407	0.0051905497
4.1411736	0.62566337	0.56722218	0.27225129	-3.2352744	0.037859653	-2.2756555	0.093159334	0.72771776	4.0272892	0.82936173	0.50339878	3.261793	1.0438877	-6.8116195	-7.2718139	0.56669326	0.0010996979	0.000694368	1.0	0.0031353295	0.011826728
4.1289581	0.61248587	0.57053948	0.26292249	-2.9415651	0.050136688	-2.3113555	0.090186857	0.71410333	3.9458379	0.87716038	0.40846224	2.7469559	1.1037105	-7.2251831	-5.7280997	-1.8011058	0.0007274896	0.0032427041	1.0	0.0035213849	0.002714132
4.1573255	0.60968321	0.55669205	0.23069834	-3.0602216	0.044778222	-2.2644203	0.09411284	0.72721175	4.0100931	0.85126505	0.52747239	3.2362508	0.86984154	-6.9196201	-6.8718208	2.6359225	0.0009872297	0.0010355145	1.0	0.014294949	0.0075005616
4.142125	0.62082726	0.55613056	0.22428055	-3.0688958	0.044408664	-2.3075751	0.090497533	0.72411545	3.9830344	0.8675306	0.29474358	3.0219666	0.67588188	-6.7054944	-7.9972961	-0.46010746	0.0012226705	0.00033625781	1.0	0.005849353	0.012662625
4.1393886	0.6141183	0.56558947	0.20775852	-3.277356	0.036356234	-2.1229159	0.10688939	0.7251903	4.0105566	0.83772147	0.45018561	3.3007076	0.84440943	-7.1322531	-6.0114781	-0.27532573	0.00079827954	0.0024444733	1.0	0.0093626707	0.0066583394
4.1229439	0.65346927	0.58159632	0.19260415	-3.172274	0.040222536	-2.3263619	0.088963086	0.7182737	3.9556546	0.9080589	0.37744433	3.3962852	0.53805448	-7.1495662	-6.3124943	0.56458912	0.00078458854	0.0018102213	1.0	0.013557394	0.014115005
4.1366061	0.62357511	0.57903957	0.20056755	-3.0631415	0.044653497	-2.2893325	0.0920103	0.71596887	3.9902941	0.84331555	0.53240839	3.539816	0.42752308	-7.0021088	-6.1342602	-0.18423781	0.00090913374	0.0021626409	1.0	0.0099147764	0.003531885
4.1215156	0.63858029	0.559642	0.22012071	-3.2653433	0.036779444	-2.2459726	0.095697428	0.72165998	3.9655965	0.89828495	0.3352054	3.8068044	0.75484121	-6.8800935	-7.9196021	0.8999144	0.0010269921	0.00036341483	1.0	0.0079971107	0.013925976
4.1216713	0.63587642	0.55780111	0.21780123	-3.2737532	0.036482666	-2.2589431	0.094580836	0.7226119	3.9634188	0.9003065	0.3399049	3.768062	0.77410853	-6.8836102	-7.8489653	0.92441315	0.0010233905	0.00039000329	1.0	0.0081300648	0.014224859
4.1117721	0.62479808	0.56929114	0.1933116	-3.0498411	0.045224333	-2.2799137	0.092800217	0.71977957	4.0242874	0.87135714	0.26627313	3.0600307	0.63083361	-6.8679777	-7.7138709	1.7771893	0.0010394976	0.00044639007	1.0	0.010423541	0.0095942215
4.1198385	0.63951491	0.57135944	0.21717126	-3.3806754	0.032904894	-2.1901817	0.10063565	0.71070975	3.9199346	0.87460773	0.41225169	3.5589197	1.036153	-6.8986127	-6.7317365	1.299174	0.0010081671	0.0011910402	1.0	0.0097667057	0.010985094
4.1161441	0.65089939	0.57049609	0.22532076	-3.4893176	0.029617711	-2.2039023	0.099400606	0.71244706	3.9430117	0.86126518	0.37110182	3.2243053	1.0869813	-6.9893955	-7.2504518	1.2622416	0.00092075491	0.00070935006	1.0	0.0098429331	0.009160703
4.116426	0.61049986	0.5779591	0.21546668	-3.4365446	0.031172672	-2.0360324	0.11547135	0.72863103	3.9649764	0.90761524	0.36868064	3.3640182	0.73261781	-6.9797953	-6.2067678	-0.070504354	0.00092962863	0.0020116872	1.0	0.010277738	0.010954514
4.1377673	0.61514812	0.57217966	0.24145674	-3.1633762	0.040567442	-2.0973154	0.10935803	0.71720112	3.973402	0.85606059	0.37932471	3.5442655	0.9928044	-7.114705	-6.6272921	0.75937425	0.00081240003	0.0013219928	1.0	0.0082155385	0.0043681206
4.1038852	0.61289171	0.56370436	0.27019843	-3.0935779	0.04337294	-2.1762981	0.10189921	0.72107997	4.0119844	0.88040155	0.43593507	3.6000214	0.84826412	-6.8979826	-5.5058565	-1.0776053	0.0010088019	0.0040464667	1.0	0.012862741	0.0092609285
4.1318747	0.59634591	0.57050552	0.25623993	-3.2587461	0.037013878	-2.265841	0.093991782	0.70654398	4.0162292	0.87030795	0.46262243	3.1888191	0.73952861	-7.1726129	-7.0563031	0.080306535	0.00076672687	0.00086121643	1.0	0.016999211	0.015005331
4.1309565	0.60871197	0.58226957	0.24610317	-2.9918442	0.047795687	-2.3841644	0.08438824	0.7331383	3.9256886	0.88715331	0.28128364	2.6925168	1.0489803	-7.2163683	-7.0886598	-0.09874768	0.00073392592	0.00083381917	1.0	0.0042623953	0.0018394298
4.1216957	0.58838135	0.57881787	0.26662546	-2.9090066	0.051710125	-2.2218007	0.097809786	0.72976588	3.9459171	0.88362808	0.36107483	3.1285274	0.97835681	-6.8879277	-6.6498438	-0.26902639	0.001018986	0.0012925514	1.0	0.0047056509	0.0012228896
4.1233553	0.59166654	0.57734572	0.2579193	-2.9232316	0.051017019	-2.2521172	0.095166992	0.72966639	3.9495299	0.88483687	0.35262596	3.1546774	0.97370231	-6.9138842	-6.5396689	-0.20269413	0.00099290296	0.0014428819	1.0	0.0047117815	0.0013856079
4.1222285	0.57807566	0.60409927	0.26975606	-3.3814259	0.032881022	-2.2446459	0.095812298	0.71007416	3.9251398	0.86435513	0.2909566	3.0649506	1.2351004	-7.1323918	-6.5548748	-0.41518199	0.00079816896	0.0014211386	1.0	0.009038936	0.030619589
4.1107961	0.57242252	0.62453689	0.30374203	-3.1777728	0.040010791	-2.4807801	0.077216597	0.73047645	4.0329552	0.86926511	0.47469422	3.5164359	1.1557806	-6.9644027	-7.0130183	0.38809809	0.00094403511	0.00089927835	1.0	0.0089192329	0.00013123768
4.0924356	0.56199338	0.6051901	0.27017907	-3.3606252	0.033548945	-2.159863	0.10341315	0.71315651	3.9209823	0.89882794	0.32755581	3.3425602	0.95016226	-6.8395006	-7.463534	-0.37070136	0.0010694929	0.00057329652	1.0	0.0039970536	0.011878293
4.1126074	0.57818286	0.61490731	0.29975673	-2.822458	0.056122582	-2.6747527	0.06447968	0.72849605	4.0309104	0.85199325	0.6715883	3.5358223	1.0187418	-7.1515378	-4.5835805	0.38572155	0.00078304438	0.010114888	1.0	0.012372239	0.0090638088
4.1341936	0.59275608	0.57378647	0.25559501	-3.1751303	0.040112415	-2.1571797	0.10366221	0.714958	3.9324407	0.88973873	0.35758023	3.6106836	0.71425414	-6.8444432	-7.4923953	-0.53303685	0.0010642255	0.00055699602	1.0	0.0069355317	0.0073913679
4.1532785	0.61019507	0.56648793	0.24379224	-2.9367299	0.050367454	-2.4245245	0.081321595	0.72314268	3.9892846	0.88639875	0.45707551	2.8083767	1.2325478	-6.9898392	-6.3021181	1.3117931	0.0009203468	0.0018290678	1.0	0.01517916	0.0057503398
4.1398153	0.62337089	0.56094052	0.23614515	-2.9869242	0.048020103	-2.3389525	0.087947898	0.71702392	3.9745225	0.85184008	0.49062425	3.2692003	0.57251634	-7.2058269	-6.0133071	-2.1984732	0.00074169762	0.0024400174	1.0	0.0048580015	0.0070713679
4.1256719	0.62237629	0.55891341	0.24112175	-3.0516313	0.045147099	-2.3742364	0.085158518	0.72644631	4.00375	0.87848537	0.51666539	3.2124222	0.776695	-6.9558509	-6.4189556	2.1592661	0.0009521352	0.0016277044	1.0	0.016443246	0.0067333572
4.1329418	0.62169752	0.57178854	0.22788222	-2.9585775	0.049332678	-2.3413464	0.087756067	0.71419221	4.0039255	0.87832624	0.36253092	3.4184936	0.82638927	-6.9279217	-7.9591498	0.061879189	0.00097907602	0.00034932802	1.0	0.0064969262	0.016124632
4.1215395	0.61134923	0.56984824	0.2541914	-3.2389739	0.037725122	-2.2181402	0.098133278	0.71695748	3.9859983	0.85865966	0.41275321	3.4544789	0.88128056	-6.7669019	-7.6325025	-0.52634794	0.001149932	0.00048421243	1.0	0.0094043777	0.0058039764
4.1264631	0.62972083	0.57394206	0.24536512	-3.1993859	0.039188838	-2.2425011	0.09599827	0.72405918	3.9731437	0.89891724	0.49621243	3.3669764	0.50208843	-6.858564	-7.1746301	0.48914022	0.0010493191	0.00076518293	1.0	0.010595744	0.0064467293
4.1392237	0.63161967	0.5468949	0.25518047	-3.3993386	0.032316141	-2.1189449	0.10726906	0.71886344	3.9925344	0.84534966	0.32341247	3.4170023	0.74723118	-7.2716251	-6.1164998	-0.44460831	0.00069449898	0.002201308	1.0	0.0086861952	0.0073861754
4.1340934	0.63764905	0.5657417	0.25879881	-3.086217	0.043679384	-2.324345	0.089126687	0.72297394	3.9931623	0.86018555	0.55277259	3.6312039	0.65516355	-6.9765245	-7.0063931	0.77009416	0.00093267142	0.00090525057	1.0	0.0084567659	0.011819097
4.134324	0.63317942	0.53910847	0.21008266	-3.175799	0.040086674	-2.2641311	0.094137494	0.71383425	3.986366	0.84762464	0.36178263	3.390005	0.59983304	-7.2320598	-5.5447904	0.27385916	0.00072250765	0.0038925509	1.0	0.0090762572	0.0074293348
4.13125	0.64369516	0.55012567	0.23335212	-3.0619468	0.044704489	-2.3225705	0.08927085	0.71229886	3.9732204	0.83735512	0.3306962	3.3773408	0.6737688	-7.1511048	-5.3875796	0.064395731	0.00078338324	0.0045522113	1.0	0.0083852171	0.0049654681
4.1240068	0.63522025	0.54943596	0.23558885	-2.9102425	0.051649556	-2.3433619	0.087594852	0.70928826	3.9870818	0.86188181	0.49387321	3.2514475	0.60711251	-7.1010226	-6.9013528	1.2718882	0.00082358279	0.0010054112	1.0	0.0089659789	0.018964994
4.1269474	0.64836525	0.55447897	0.21275701	-3.0293809	0.046116051	-2.3913015	0.08383841	0.71348781	3.9546351	0.88933485	0.47249874	3.232898	0.82045122	-7.0528118	-4.9590764	1.0195572	0.00086422589	0.0069704796	1.0	0.0077215406	0.0073794813
4.1272311	0.6458128	0.55726017	0.18527471	-2.896354	0.052334093	-2.4626339	0.078519549	0.72726226	3.9837533	0.87072812	0.58344787	3.1136214	0.60497895	-7.0377647	-8.1104353	-0.59350741	0.00087731684	0.00030029789	1.0	0.015189688	0.010329559
4.1335864	0.62552002	0.55588313	0.22697527	-2.8952298	0.052389873	-2.2842686	0.092434233	0.71904062	3.952088	0.87509466	0.41102368	3.4317714	0.85932495	-7.1387573	-5.515875	0.20140597	0.00079310831	0.0040062912	1.0	0.01075211	0.0097145395
4.1344115	0.62968416	0.56411825	0.21257621	-2.9465786	0.049898464	-2.2489231	0.0954424	0.7216157	4.0188924	0.85209104	0.45641339	3.5629006	0.72384094	-6.9956687	-6.5576479	-0.36660274	0.00091500215	0.0014172087	1.0	0.0090209182	0.0092635587
4.1173624	0.61042728	0.58755473	0.21500194	-2.9254897	0.050907805	-2.248967	0.095438611	0.72429124	3.9874795	0.86365646	0.4854102	4.1651403	0.7307119	-6.9032323	-7.4975951	-0.5854954	0.0010035252	0.0005541089	1.0	0.01172359	0.0099574287
4.1145588	0.60766123	0.58209912	0.22809915	-2.935581	0.050422437	-2.3069394	0.090549873	0.72317071	3.9920488	0.86276479	0.55933128	3.5818275	0.7739893	-6.9074426	-7.0962947	-0.41896919	0.00099931314	0.00082748259	1.0	0.012030608	0.029863617
4.1391451	0.62358616	0.56552209	0.23532471	-2.8134217	0.05660319	-2.4813371	0.077176922	0.71010173	3.9913992	0.87750929	0.48475547	3.8037666	0.6527715	-7.1334378	-6.6618389	-0.74073058	0.00079733518	0.0012771594	1.0	0.0057827457	0.00045070512
4.141896	0.6354611	0.56944848	0.20835137	-2.8893529	0.052682402	-2.460512	0.078673217	0.71272148	4.0174622	0.87164888	0.50952785	3.0217763	0.64878058	-7.1221308	-6.7112814	-1.0065154	0.0008063945	0.001215624	1.0	0.0081295699	0.0012921003
4.1382107	0.62285835	0.55477254	0.24450968	-2.7146118	0.062116634	-2.5638127	0.071503996	0.72632142	3.9880324	0.8674923	0.51511469	3.6635424	0.56892574	-6.9685402	-6.1472779	-0.43331366	0.0009401409	0.0021347305	1.0	0.010528372	0.0031640065
4.086591	0.59873181	0.5568621	0.20821281	-2.9832685	0.048187495	-2.2191696	0.098042209	0.7115003	3.9780272	0.88178933	0.49105286	3.6477286	0.69780765	-7.2421852	-5.998702	0.12459014	0.0007152341	0.0024758266	1.0	0.007034803	0.014627161
4.1087973	0.62178311	0.55560652	0.21741473	-2.8609951	0.054115742	-2.523118	0.074253333	0.72245	3.9615651	0.88298563	0.47467386	3.2508612	0.61378359	-7.0526762	-5.5115939	-1.0487456	0.00086434295	0.00402341	1.0	0.010611169	0.0059853298
4.0905469	0.60585548	0.55429374	0.21914164	-2.5921454	0.069645645	-2.5725779	0.07092425	0.71941889	3.9981976	0.85843777	0.53843514	3.2958473	0.62949682	-7.2849363	-5.2284826	0.94869433	0.00068532195	0.005333061	1.0	0.012162437	0.0086578411
4.1188205	0.58710805	0.57355641	0.23129272	-2.8038166	0.057118282	-2.278621	0.092909103	0.72334133	3.973102	0.91474036	0.48451794	3.2303172	0.6691249	-6.9152823	-6.9809114	-0.48621685	0.00099151713	0.00092859264	1.0	0.0087465717	0.0076200392
4.1014838	0.63357997	0.56095892	0.19699019	-3.0314968	0.046023066	-2.2083817	0.099000332	0.71801621	3.9883815	0.81607746	0.32298137	3.3136844	0.68371256	-7.0819282	-5.8459854	0.52410557	0.00083944638	0.0028831475	1.0	0.0093858903	0.0029500145
4.1339182	0.63735662	0.54377454	0.22952972	-3.3142841	0.035084399	-2.2875136	0.092162371	0.72574831	3.9821	0.88839644	0.48215401	3.4782765	0.77404514	-7.1763527	-6.437791	1.2224225	0.00076386701	0.0015973814	1.0	0.012515763	0.021768427
4.1404558	0.63500884	0.55429422	0.24236342	-2.9725772	0.048680233	-2.2191941	0.098040044	0.72445198	3.9814964	0.87528146	0.36072254	3.3066308	0.84788153	-6.9892704	-6.058659	0.72442391	0.00092086996	0.0023320821	1.0	0.010545895	0.0039295788
4.1200529	0.64015892	0.561013	0.27474241	-3.2542367	0.037174944	-2.2682768	0.093784562	0.72964973	3.9960817	0.83680663	0.45248566	3.0141278	0.97262073	-7.0509965	-7.2635452	-0.92437183	0.00086579472	0.00070012926	1.0	0.011318107	0.01587528
4.1376513	0.61938192	0.55694973	0.28166856	-2.7880399	0.05797391	-2.3157885	0.089823781	0.72015606	4.0212071	0.81453985	0.64391605	3.5932371	0.99475595	-7.1814832	-4.62785	-1.8018561	0.00075996096	0.0096811144	1.0	0.0050138044	0.0076705191
4.1251686	0.6336551	0.53978441	0.22668135	-2.9200768	0.051169974	-2.3870688	0.084164097	0.72164214	4.0249897	0.82801585	0.52294368	3.3535674	0.91203901	-7.2342186	-5.0340621	-1.8074748	0.00072095068	0.0064701677	1.0	0.0039356241	0.0048557991
4.1268732	0.62680065	0.54868347	0.20207263	-2.9412431	0.050152021	-2.3196901	0.08950531	0.71831722	3.9833966	0.89250077	0.31057443	3.3027065	0.7558297	-6.9414339	-7.0338744	-1.313942	0.00096594822	0.0008807335	1.0	0.014704807	0.01662858
4.1224111	0.62889837	0.57305042	0.17453296	-3.3062283	0.035358139	-2.1767783	0.10185528	0.72256304	3.9772374	0.85312081	0.44671927	3.3383823	0.75230131	-6.9365542	-5.4197825	1.1159433	0.00097066872	0.004408588	1.0	0.006228495	0.00086217258
4.1058596	0.63298653	0.57481671	0.22361314	-3.2213902	0.038368661	-2.2576199	0.094694213	0.72271247	3.9734578	0.92034366	0.38508378	2.8921306	0.92754326	-7.0929719	-7.7814649	-2.491964	0.00083023441	0.00041722611	1.0	0.010694474	0.0013840277
4.1114939	0.63179079	0.57490372	0.20231358	-3.1562689	0.040844977	-2.1531111	0.10404086	0.71777333	3.984402	0.91404676	0.3121147	2.6966885	0.80743065	-7.2251472	-6.8298167	-1.8764966	0.00072751571	0.0010798888	1.0	0.013067608	0.002865887
4.1114399	0.6094783	0.58656663	0.19437453	-3.0380005	0.045738362	-2.2729034	0.093392091	0.72404536	3.9885175	0.84893317	0.36688739	3.3502586	1.4487855	-6.8295546	-6.5601425	0.050900061	0.0010801716	0.0014136827	1.0	0.0077488318	0.019083596
4.1294862	0.61450371	0.56540143	0.21739243	-2.9373153	0.05033946	-2.3646322	0.085909733	0.71711629	3.9728508	0.9029687	0.40004196	2.6038843	1.2408137	-7.2209315	-5.8441648	-0.0088596414	0.00073058689	0.002888386	1.0	0.014493343	0.0027800086
4.1063227	0.64484523	0.58242277	0.15808824	-3.4603883	0.030460564	-2.2204538	0.097928707	0.72247314	3.9815177	0.85278984	0.45542209	3.2552653	1.177133	-6.7737819	-6.4227797	0.11155682	0.0011420566	0.0016215018	1.0	0.0045416719	0.015828082
4.1276343	0.62399351	0.59018619	0.10340453	-2.9122353	0.051552034	-2.3064121	0.090593304	0.72012385	4.0085038	0.89173052	0.47459747	3.2310287	0.85970049	-6.9336829	-8.4639953	1.679058	0.00097345703	0.00021088319	1.0	0.01323619	0.0057326635
4.1248535	0.64109691	0.58550887	0.11778185	-3.1436	0.041344198	-2.3583137	0.086407222	0.72084508	3.9737867	0.82605737	0.4688826	2.8883441	1.4324376	-6.9921967	-5.6097027	-0.84638576	0.00091818163	0.0036487956	1.0	0.0057402222	0.012735716
4.1369719	0.65418713	0.56929675	0.098021365	-3.2421673	0.037609366	-2.1056726	0.10854669	0.724029	3.9574556	0.91275415	0.43741867	3.3246403	0.79403033	-7.268617	-5.3881208	-0.32897579	0.00069658978	0.0045497592	1.0	0.010970873	0.0081318624
4.1419438	0.65590197	0.574178	0.089709962	-3.3145048	0.035076926	-2.2761728	0.093115637	0.72090207	3.9536395	0.92244281	0.47432964	2.9644532	0.78935919	-7.0540051	-5.1339832	-0.11561989	0.00086319612	0.0058585162	1.0	0.012312502	0.0058696454
4.1412567	0.65192802	0.56343737	0.11448541	-2.9824593	0.048224626	-2.2448777	0.095792223	0.72306123	3.9761176	0.94010996	0.51363133	3.2595761	0.97458832	-7.1711145	-5.9347759	-0.64196061	0.00076787575	0.0026388336	1.0	0.007515481	0.012723865
4.1255054	0.64882024	0.57764221	0.12320296	-3.2174027	0.038516053	-2.2175223	0.098187982	0.70880207	3.9175088	0.89247541	0.41204795	3.3602196	0.61161117	-6.9232394	-6.3775669	-0.040864196	0.00098366663	0.0016963698	1.0	0.0073163149	0.0056808419
4.1274503	0.62723202	0.55644018	0.15805541	-3.1101204	0.042691725	-2.3156993	0.089831072	0.73213659	4.0328069	0.85837782	0.49118336	3.3447559	0.59080354	-7.0719631	-4.9023803	-0.22407357	0.00084784617	0.0073740977	1.0	0.011582899	0.016585727
4.1156632	0.64708604	0.55246602	0.18133711	-3.3114087	0.035181872	-2.1691115	0.10255878	0.72595368	4.0004979	0.84364485	0.50581546	3.6940398	0.55541619	-7.0300777	-6.4425624	0.41825393	0.00088408071	0.0015897898	1.0	0.0080168452	0.0068180125
4.1228903	0.64422446	0.55019184	0.17596855	-2.956661	0.049422635	-2.2848668	0.092384061	0.71462143	3.9650989	0.8958477	0.46987989	3.6137864	0.5237887	-7.1936415	-6.8302961	-0.62587934	0.000750784	0.0010793719	1.0	0.010324365	0.00043061826
4.1212761	0.64427398	0.55735128	0.1533859	-3.061317	0.044731394	-2.2999028	0.091131008	0.72735785	3.943777	0.89206012	0.53894285	3.459093	0.54047012	-7.0642103	-6.351237	-0.95656778	0.00085443926	0.0017415495	1.0	0.011593955	0.00011599768
4.1100753	0.62986464	0.57438216	0.18953103	-3.1146808	0.042505733	-2.2691493	0.093710436	0.71548464	4.0253447	0.85607113	0.4397466	3.8835319	0.68109242	-7.0069999	-5.5488448	0.94465947	0.00090470198	0.0038768623	1.0	0.0076859588	0.023575963
4.1260782	0.64596328	0.56761562	0.19169855	-3.0683697	0.044430995	-2.4124562	0.082227767	0.7111066	4.019083	0.84938999	0.42421455	3.5812934	0.67878332	-7.1261485	-5.8938568	0.2145143	0.00080316374	0.0027487492	1.0	0.0061868575	0.010516768
4.1073461	0.6566909	0.57759774	0.19520756	-3.2384979	0.037742404	-2.1551126	0.10385443	0.71757431	4.0133321	0.84385962	0.51002007	3.4347746	0.78502654	-7.0188845	-6.3925443	-0.59895022	0.00089402311	0.0016711941	1.0	0.0039640061	0.0025891676
4.1094914	0.62152103	0.58653396	0.19671294	-3.2952005	0.035736209	-2.1272178	0.10647941	0.71920423	4.0065514	0.85886421	0.61556325	3.4564812	0.82015351	-6.9287619	-6.6658449	-0.44091366	0.00097825455	0.0012720599	1.0	0.005269394	0.003036546
4.1280698	0.64918992	0.57764024	0.20740074	-3.1746974	0.040129086	-2.2694768	0.093682627	0.72711125	3.9930986	0.85604377	0.33239872	3.5558683	0.73391776	-7.1042621	-4.5969852	0.069837948	0.00082092129	0.0099815503	1.0	0.0074622045	0.0040940404
4.1234414	0.64830824	0.59019215	0.20084101	-3.0927845	0.043405869	-2.2589946	0.094576427	0.72480668	3.985517	0.84413035	0.32108969	3.4141497	0.74477654	-7.0561753	-4.6445879	-0.096229117	0.0008613264	0.0095219512	1.0	0.0071788566	0.0050859329
4.1248646	0.63922575	0.59725272	0.20450532	-2.966836	0.048946802	-2.2814626	0.092669902	0.72703457	3.9778204	0.8523362	0.35009367	3.2315118	0.86415166	-7.094721	-5.4691413	0.16392076	0.00082878471	0.0041971594	1.0	0.0061552029	0.007543055
4.125673	0.59614139	0.57118869	0.19466417	-3.0622359	0.044692146	-2.3028316	0.090888719	0.72262834	3.9582593	0.85834207	0.34862824	3.5249405	0.96210275	-7.2723896	-5.1606804	1.4946107	0.00069396864	0.0057050597	1.0	0.0037797622	0.0044465888
4.1216302	0.61550555	0.5775647	0.21384436	-2.9579147	0.049363773	-2.2929307	0.091710134	0.72267261	4.0029573	0.87169778	0.52873211	3.1335213	0.99315413	-6.9583903	-6.8679933	2.4718505	0.00094972278	0.0010394815	1.0	0.0025617964	0.020432648
4.0989007	0.6203896	0.57454342	0.24034032	-2.8466107	0.05485678	-2.4673963	0.078175665	0.72291599	3.9752473	0.85377001	0.47485343	2.6332537	0.72265894	-7.0101932	-6.1409931	-2.5457179	0.00090182013	0.0021481602	1.0	0.0044944186	0.0012502565
4.1247236	0.60669815	0.56161676	0.27358416	-2.9889337	0.047928322	-2.4924846	0.076386723	0.72266388	3.9640155	0.88580359	0.47509397	3.8538365	1.0123573	-6.9426468	-6.9555786	-0.034844591	0.00096477844	0.00095239426	1.0	0.0051710359	0.013211497
4.1193354	0.62063356	0.59054936	0.30812908	-2.9350121	0.05044968	-2.480011	0.077271415	0.70934655	3.9970414	0.87468646	0.21299892	2.5572326	0.7512469	-6.8586483	-7.0061183	0.041340101	0.0010492307	0.00090549917	1.0	0.0061568264	0.0050890099
4.138006	0.60245437	0.56686325	0.30633029	-3.0300187	0.046088004	-2.3689234	0.085573343	0.71498013	3.9722576	0.86413545	0.45724353	3.61562	1.3421703	-7.0490051	-6.6933533	0.48230113	0.0008675191	0.0012375871	1.0	0.0068109113	0.013868569
4.1579972	0.61060606	0.55753863	0.29904519	-2.9253216	0.050915926	-2.3042484	0.090771724	0.71110322	3.9792198	0.87981258	0.34667962	2.7214625	0.70565606	-6.8075701	-7.4624167	-0.46686012	0.0011041551	0.00057393709	1.0	0.0063025375	0.006724243
4.1323525	0.62940553	0.54739126	0.3332363	-3.1425036	0.041387675	-2.268077	0.093801549	0.70793908	3.9646064	0.91233661	0.32230811	3.4208036	1.1726713	-6.8397101	-6.9324245	-1.2693325	0.0010692691	0.00097468165	1.0	0.0089815445	0.0049727145
4.1272736	0.60597134	0.53491898	0.35281829	-3.2158508	0.038573568	-2.3108371	0.090229407	0.72513456	3.9564235	0.83614209	0.42820626	2.5058889	1.1990367	-7.0440242	-7.022092	-0.1702377	0.00087184714	0.00089116268	1.0	0.0064507063	0.015230937
4.1134003	0.63208541	0.53828095	0.33028372	-3.1139984	0.042533512	-2.2671201	0.093882919	0.71409524	4.0051659	0.89774829	0.39216412	3.1178837	0.70556569	-7.2438217	-6.3681566	0.17223541	0.00071406542	0.0017123811	1.0	0.012864795	0.0063921123
4.132955	0.62849927	0.53995912	0.34644226	-3.2468874	0.037438897	-2.2819	0.092633134	0.72992033	3.9330549	0.88430326	0.49179858	3.8165405	0.92827059	-6.8792047	-6.1536729	0.04259162	0.0010279043	0.0021211513	1.0	0.0077540942	0.0097735242
4.1167946	0.61607876	0.54808586	0.33055805	-3.0739256	0.044195703	-2.2860382	0.092285894	0.72478293	3.9849598	0.88703912	0.37962222	2.989503	0.99330118	-7.2112895	-4.8927995	-1.0018397	0.0007376601	0.0074445584	1.0	0.0091483796	0.0083183541
4.1089973	0.62648713	0.52551029	0.34317658	-3.1676244	0.040402417	-2.3175053	0.089683516	0.726346	4.0116871	0.86774566	0.42237255	4.0025376	0.94338322	-7.2624491	-5.8936855	-1.3272046	0.00070089653	0.0027492188	1.0	0.0064130996	0.0071706438
4.1150245	0.63156084	0.54036782	0.35752339	-3.0134824	0.046820487	-2.3026351	0.090904962	0.72124275	4.0033385	0.87582259	0.33583105	3.4387082	0.8565026	-7.1455695	-5.4432789	-1.4806621	0.0007877281	0.0043066506	1.0	0.0087854884	0.0068219456
4.126203	0.6450191	0.5537569	0.32383557	-3.3900943	0.03260648	-2.2158599	0.098335274	0.71842538	3.9652636	0.87561004	0.56526865	3.5323175	0.6370159	-6.9478371	-6.767856	0.85933358	0.00095978872	0.0011488366	1.0	0.012086879	0.010593142
4.1304541	0.60830722	0.5453144	0.33246164	-2.9727577	0.048671877	-2.3691095	0.085558786	0.72312074	4.0072031	0.86585519	0.34648952	3.5654613	0.64399135	-7.0863752	-7.4115675	-1.0165191	0.00083572471	0.00060385798	1.0	0.0060320119	0.012256627
4.1093069	0.61155033	0.54005157	0.33361251	-3.1550531	0.040892632	-2.1815206	0.10142226	0.70711907	3.9740095	0.84554604	0.46985504	3.4618584	0.6230227	-6.8334271	-6.0955453	-0.56807436	0.0010760012	0.0022478173	1.0	0.010467672	0.0064526901
4.1110558	0.61016941	0.54764201	0.34164211	-2.7923543	0.057738734	-2.4492783	0.079491343	0.73220395	4.0075555	0.86610482	0.53791679	3.0953254	0.62972328	-7.4068692	-6.3375098	-0.39541551	0.0006067	0.0017655785	1.0	0.010233336	0.013694765
4.1138029	0.61561958	0.54774236	0.31777916	-2.9829302	0.048203013	-2.5670696	0.071288068	0.71846648	3.9785427	0.88169489	0.62684507	3.5672345	0.73332444	-7.0750862	-6.1713476	2.0655649	0.0008452047	0.0020840673	1.0	0.0099439403	0.011007871
4.1429154	0.61752426	0.56085103	0.29811388	-3.3012089	0.035529742	-2.2448759	0.095792374	0.72116837	3.9863157	0.86204096	0.39665858	3.5318733	0.848622	-7.0818812	-6.465684	-1.4341807	0.00083948575	0.0015535096	1.0	0.0081431659	0.0089608305
