mu_0	omega_mu	sigma_0	omega_sigma	logit_fnr	fnr	logit_txr	txr	theta_tx	mu_tx	sigma_tx	theta_un_tx	mu_un_tx	sigma_un_tx	est_param1	est_param2	est_param3	use_param1	use_param2	use_param3	beta_extra	beta_tx
4.1032581	0.66075469	0.52919375	0.24408357	-3.4096138	0.031996358	-1.8982968	0.13030136	0.89115171	3.2901773	1.129331	0.55950289	3.2004948	0.6486479	-6.3218771	-9.3247913	-0.90768973	0.0017933461	8.9177617e-05	1.0	0.011012574	0.0069334796
4.1070148	0.67081888	0.52292173	0.25042212	-3.1679634	0.040389277	-1.9500219	0.12455097	0.88222582	3.3320677	1.0913292	0.53575	2.9957371	0.56913289	-6.627208	-8.3530231	0.68383171	0.0013221039	0.0002356274	1.0	0.012335963	0.0041530919
4.0986297	0.67047424	0.53294174	0.25466357	-3.5812842	0.027085855	-1.8799159	0.13239854	0.89047002	3.3173675	1.1320219	0.52065371	3.158283	0.75420458	-6.4923212	-8.5969583	-0.71559016	0.0015127364	0.00018463254	1.0	0.0094316122	0.013238101
4.0892366	0.66984909	0.52503604	0.24876907	-3.6662613	0.024934281	-1.9151266	0.128406	0.89016938	3.4609063	1.1983346	0.59168414	3.1716499	0.59166934	-6.5578475	-8.6193484	0.13853643	0.0014169261	0.00018054528	1.0	0.0062344488	0.011827943
4.0925961	0.66206759	0.51839944	0.25990554	-3.3046407	0.035412329	-1.9816438	0.12114371	0.88160119	3.4661299	1.1644817	0.5123698	2.8411516	0.64506202	-6.5559424	-8.419077	-0.139417	0.0014196243	0.00022056953	1.0	0.012932823	0.0079766296
4.1102895	0.68421405	0.53063495	0.23765292	-3.4647159	0.030333017	-1.9712727	0.12225225	0.88863396	3.475199	1.1611842	0.539372	3.1607775	0.67562629	-6.5242761	-8.8974644	0.39898623	0.0014652309	0.0001367165	1.0	0.010197139	0.018062344
4.1040609	0.67030064	0.51292243	0.24687202	-3.107338	0.042805582	-2.0076918	0.1183977	0.8882318	3.3461175	1.1246447	0.53612867	2.8976518	0.68359761	-6.4076544	-9.4256722	-1.3091277	0.0016461733	8.0620887e-05	1.0	0.016857542	0.018283151
4.1136683	0.66793536	0.51765746	0.23831102	-3.5300801	0.028468373	-1.8812689	0.13224319	0.8851886	3.3688778	1.0899362	0.52409248	3.086979	0.66158577	-6.6497913	-7.8968352	2.4263082	0.0012926191	0.00037178044	1.0	0.0075608906	0.0089159182
4.1104096	0.67835831	0.53046179	0.25109215	-3.1593527	0.040724333	-2.0031682	0.11887068	0.88935394	3.3576305	1.0970378	0.55826996	3.1291756	0.61884711	-6.3812243	-9.2309713	-2.3873554	0.0016901873	9.7948452e-05	1.0	0.012753382	0.012564087
4.1247961	0.65115438	0.5302879	0.23614231	-3.2895115	0.035932766	-1.9788254	0.12144411	0.88869967	3.3809976	1.2560584	0.53554482	2.963704	0.67604846	-6.5821249	-8.5330997	-0.32310239	0.0013829881	0.00019680513	1.0	0.010664886	0.012392088
4.0971794	0.67224999	0.53131537	0.24017675	-3.6092588	0.026358335	-1.9184955	0.12802943	0.88652162	3.4920632	1.1302164	0.57558224	3.1259628	0.68979784	-6.4260076	-9.0251834	0.46338089	0.0016162847	0.00012032626	1.0	0.0064942204	0.00688496
4.0972802	0.65167704	0.54476765	0.22692289	-3.4122544	0.031914673	-1.9406339	0.12557824	0.88700868	3.4009722	1.1272661	0.54037063	3.0824524	0.58452797	-6.7861871	-8.261855	0.0050765186	0.0011279925	0.00025811299	1.0	0.013028538	0.0062177591
4.1097162	0.65266705	0.53237012	0.22082269	-3.2731065	0.036505408	-1.9538612	0.12413294	0.87928218	3.3724316	1.1374809	0.55647115	2.9383625	0.66981101	-6.2629854	-8.9969669	-0.60933507	0.0019019242	0.00012376937	1.0	0.013573147	0.01353547
4.1185056	0.66613504	0.52124822	0.23111092	-3.3864039	0.032723091	-1.9077359	0.12923542	0.88365047	3.3787678	1.1543504	0.57911538	3.0316851	0.70797566	-6.3433588	-9.4018319	-0.19589719	0.0017552997	8.256584e-05	1.0	0.01169907	0.016678002
4.1318027	0.64790551	0.52401472	0.26050724	-3.0607895	0.044753937	-1.9787103	0.12145638	0.88574945	3.3680107	1.2260347	0.50743866	2.3681948	0.84845791	-6.7623936	-8.2542654	0.26354384	0.0011551219	0.0002600789	1.0	0.0080142522	0.00079025657
4.126267	0.64943019	0.5268868	0.24292989	-3.1051553	0.042895105	-2.0383197	0.11523795	0.88595877	3.4784537	1.073431	0.54664391	2.8931264	0.78780428	-6.5432562	-8.8436679	0.43036361	0.0014377226	0.00014427171	1.0	0.015976751	0.0049675892
4.1304955	0.6381308	0.52285225	0.24636093	-3.1858469	0.039701817	-2.0087631	0.11828592	0.88912382	3.3842262	1.1506783	0.51008968	2.5450638	0.95216474	-6.6184392	-8.3060651	-0.24550648	0.0013337326	0.00024695311	1.0	0.0075441551	0.014244159
4.1342178	0.66485028	0.53686227	0.26377603	-3.1151673	0.042485934	-1.9503571	0.12451442	0.88360363	3.3891632	1.1627959	0.47598978	2.5323325	0.92416222	-6.5801511	-8.6017129	0.36358582	0.0013857167	0.00018375694	1.0	0.014789067	0.0077927845
4.0834636	0.67404622	0.53153416	0.20638243	-3.3373121	0.034313112	-2.0010767	0.11908992	0.88446104	3.357634	1.1388981	0.50614374	2.8119666	0.79241733	-6.5307602	-8.6131878	0.41936911	0.0014557748	0.00018166077	1.0	0.0091020638	0.0056819343
4.1055962	0.66877977	0.54059094	0.21247684	-3.1030366	0.042982171	-2.0145414	0.1176846	0.88524695	3.337296	1.2305711	0.56273899	2.9999445	0.6345488	-6.5622931	-8.703891	0.37442734	0.0014106499	0.00016591135	1.0	0.010128065	0.01249756
4.1183062	0.67737597	0.53192044	0.18606337	-3.3278226	0.034628948	-1.895352	0.13063544	0.88791895	3.5102217	1.0922776	0.57830885	3.0829089	0.7879602	-6.5238974	-8.7361256	-0.43335527	0.0014657851	0.00016064939	1.0	0.011321774	0.0039381854
4.1145892	0.6483254	0.53747175	0.18948139	-3.4508897	0.030742339	-1.8729079	0.13320561	0.88485159	3.3485608	1.2147373	0.49268992	3.1043802	0.65277672	-6.6209865	-8.7551529	0.59627864	0.0013303441	0.00015762203	1.0	0.010631164	0.010198121
4.1022585	0.6392125	0.54460589	0.17268502	-3.1213585	0.042234783	-2.0459573	0.11446151	0.88976771	3.4292764	1.111048	0.5762392	2.6967866	0.88936031	-6.4998197	-8.1396177	0.89575368	0.0015014525	0.00029166362	1.0	0.0087772337	0.0072685255
4.1215433	0.66707533	0.53799012	0.1745011	-3.4456961	0.03089747	-1.8900418	0.1312397	0.88504981	3.3280486	1.2418755	0.54111191	3.1417712	0.75977437	-6.5527776	-8.3643928	-2.3861448	0.0014241178	0.00023296418	1.0	0.011250088	0.022920717
4.1072165	0.65244128	0.54235026	0.20901746	-3.1749357	0.040119908	-1.9908941	0.1201623	0.89076623	3.4556946	1.110269	0.56214211	2.7776688	0.78046387	-6.2698855	-9.5382054	-0.82372836	0.0018888708	7.2040838e-05	1.0	0.014092327	0.01929849
4.1053739	0.66613427	0.52866608	0.20188729	-3.1648786	0.040509008	-2.0053427	0.11864311	0.88807623	3.488732	1.0724819	0.53850398	2.9934893	0.75833842	-6.5697014	-8.6245347	0.423724	0.0014002526	0.00017961151	1.0	0.015725669	0.0023268001
4.1146277	0.66784321	0.53579467	0.17473834	-3.2107618	0.03876274	-2.0133752	0.11780575	0.88607443	3.4157001	1.1173494	0.55812906	2.8390119	0.69645515	-6.5562683	-8.6116129	-0.42164181	0.0014191623	0.00018194704	1.0	0.0091707141	0.0010493701
4.1146955	0.67116654	0.53850603	0.20381408	-3.2697915	0.036622184	-1.9594588	0.12352563	0.88884881	3.5091345	1.0928553	0.54727104	2.9890945	0.62274196	-6.5511472	-8.2467992	0.55369137	0.0014264383	0.00026202745	1.0	0.013199583	0.022921804
4.1120271	0.67098067	0.51646638	0.21194672	-3.3316846	0.034500072	-1.8968481	0.13046562	0.88795718	3.2424498	1.266965	0.58216756	3.2177258	0.73855681	-6.4644759	-8.5780274	-0.67877833	0.0015553845	0.00018816044	1.0	0.0099784504	0.0036595448
4.1129598	0.67871673	0.52008451	0.21838271	-3.3248139	0.034729669	-1.9702918	0.12235754	0.89192234	3.450876	1.1188765	0.55869664	2.7297695	0.93244202	-6.5024845	-8.6706011	-0.70724976	0.0014974628	0.00017152653	1.0	0.010774323	0.0032076639
4.1155387	0.65530134	0.52767926	0.2575101	-3.4306743	0.031350449	-1.906817	0.12933887	0.88460378	3.4130515	1.1440558	0.59877001	3.0628892	0.58105523	-6.6277713	-8.7186884	0.84994981	0.0013213603	0.00016347477	1.0	0.011369566	0.0019196797
4.1158957	0.66329565	0.5255321	0.25783275	-3.4230204	0.031583715	-1.8946505	0.13071513	0.88668048	3.4287729	1.1483122	0.58005724	2.969322	0.88380974	-6.4242147	-8.589283	0.61113899	0.0016191803	0.00018605484	1.0	0.0074343918	0.0015114502
4.0938456	0.6708925	0.52304127	0.27451449	-3.3563115	0.033689092	-2.0029017	0.1188986	0.8871787	3.3960078	1.1389465	0.62247426	3.1267696	0.8016039	-6.4888062	-8.2115684	-0.024076708	0.001518055	0.0002714209	1.0	0.0078200393	0.0014801262
4.1249151	0.64377758	0.51614069	0.28132661	-3.3838323	0.032804584	-1.871742	0.13334028	0.88390718	3.4368558	1.1331518	0.60355059	3.0740826	0.63027995	-6.5818304	-9.1475457	-1.2650988	0.0013833949	0.00010646948	1.0	0.013477056	0.002481673
4.1003496	0.66473284	0.5215711	0.25816126	-3.3639073	0.033442691	-1.9460223	0.12498773	0.8816836	3.4025066	1.1134705	0.57712224	3.1264951	0.72733709	-6.6297402	-8.4622537	1.6852405	0.0013187647	0.0002112507	1.0	0.012744973	0.002999726
4.097235	0.67333376	0.52306663	0.25283832	-3.2024603	0.039073244	-1.9733577	0.12202869	0.89101265	3.377093	1.1699424	0.52569394	3.001022	0.83371775	-6.4806235	-8.8935872	-1.6936066	0.0015305086	0.00013724753	1.0	0.007902691	0.0045457709
4.1054263	0.66246255	0.530503	0.26787058	-3.5073412	0.029104071	-1.9257085	0.12722635	0.89124116	3.4114034	1.1030413	0.54245687	3.0410342	0.72482847	-6.3896071	-8.9215957	-0.18399509	0.0016761017	0.00013345727	1.0	0.014531209	0.00315773
4.0935684	0.67264409	0.51618162	0.29425116	-3.5619277	0.027600639	-1.9213506	0.12771103	0.88313436	3.3295221	1.1692163	0.56638379	3.1992525	0.66688361	-6.5286231	-8.2261956	0.31918322	0.0014588846	0.00026748069	1.0	0.0078965005	0.0031799679
4.1153317	0.67266304	0.52259236	0.28113831	-3.3133887	0.035114724	-2.0509802	0.11395338	0.88864145	3.4373544	1.0912673	0.56172088	3.0066239	0.61833779	-6.4340443	-9.2674397	-0.37021546	0.0016033679	9.4441108e-05	1.0	0.01378442	0.007005682
4.1077783	0.66707655	0.52087219	0.272227	-3.2568155	0.037082751	-1.935931	0.12609556	0.88440743	3.4386823	1.1165636	0.57292007	3.2894203	0.6760255	-6.4785262	-8.6437375	0.75435782	0.001533717	0.00017619597	1.0	0.0094214982	0.016265135
4.0903869	0.66675998	0.53404668	0.26143908	-3.3764121	0.033040834	-1.9848678	0.12080089	0.88834575	3.3453302	1.1841519	0.62107142	3.0395403	0.68938582	-6.3229804	-9.092421	-1.2030382	0.0017913721	0.00011250268	1.0	0.013847635	0.0044321496
4.1153889	0.64915359	0.51237686	0.26632709	-3.2773903	0.036355033	-1.9164761	0.12825504	0.88411717	3.4487558	1.0940084	0.49118447	2.9339672	0.64485277	-6.8218761	-7.0908041	1.3773238	0.0010884886	0.00083203467	1.0	0.0085928452	0.005691803
4.1248448	0.66144696	0.52264716	0.26517553	-3.2642898	0.036816784	-1.9027604	0.12979637	0.88678751	3.3166758	1.213408	0.54945347	2.999152	0.6337132	-6.2470159	-9.4645125	-0.9719096	0.0019324816	7.7549814e-05	1.0	0.01489497	0.0058561061
4.1170178	0.64120044	0.52454708	0.27022743	-3.293092	0.035808938	-1.9888731	0.12037614	0.88507881	3.4359451	1.0899967	0.53681976	2.9155556	0.67035915	-6.6768199	-7.8325681	0.58951072	0.0012581927	0.00039644841	1.0	0.0080291667	0.0097745076
4.1098885	0.65466721	0.52651378	0.27079878	-3.1484155	0.041153758	-1.9126274	0.12868596	0.88615419	3.4763225	1.0757038	0.53326505	2.8716251	0.73140462	-6.730452	-7.4040001	1.3002201	0.0011925692	0.00060844215	1.0	0.0066820015	0.014574851
4.1121575	0.66974212	0.52606702	0.25139898	-3.0758372	0.044115024	-1.9723575	0.1221359	0.88709214	3.3504921	1.1835049	0.61444036	3.1045435	0.62205822	-6.1586939	-9.5473792	-1.6854528	0.0021105501	7.1383016e-05	1.0	0.017615815	0.0067987394
4.1289489	0.64693612	0.52157782	0.26235511	-3.4147995	0.031836133	-1.8480349	0.13610378	0.8813162	3.4428898	1.1140221	0.51474197	2.9382474	0.82757074	-6.7644395	-6.8966989	1.6885118	0.0011527638	0.0010100964	1.0	0.0056171376	0.010017122
4.1238144	0.65131102	0.53160304	0.28076923	-3.6626299	0.02502272	-1.8656583	0.13404489	0.89181163	3.483197	1.0862179	0.50435784	3.0736788	0.64241069	-6.9180311	-7.5450884	0.19472851	0.00098879807	0.00052842116	1.0	0.0088445678	0.0017051194
4.1182629	0.66191798	0.51301618	0.29745987	-3.078905	0.04398584	-2.0268192	0.11641571	0.87890094	3.2639732	1.1911034	0.54640173	3.0248035	0.79042231	-6.0894318	-9.6528412	-0.71057667	0.0022615702	6.4238655e-05	1.0	0.014476825	0.014676863
4.1206619	0.6670628	0.5235715	0.26304805	-3.8894775	0.02004597	-1.8679357	0.13378076	0.88596019	3.3895164	1.117275	0.45282695	3.259871	0.56107591	-6.9561803	-7.4154191	-0.038732833	0.0009518219	0.00060153801	1.0	0.010432466	0.0063948945
4.085487	0.63934872	0.54213798	0.27158573	-3.1259235	0.042050511	-1.9870909	0.12056497	0.88440496	3.4406435	1.1422068	0.46078211	2.6600494	0.85859306	-6.5549516	-9.1045134	-0.70061621	0.0014210295	0.00011115059	1.0	0.012695855	0.0041451433
4.0945215	0.65835027	0.52663435	0.27889472	-3.1617201	0.040631948	-2.0123466	0.11791269	0.88553688	3.3855601	1.1672104	0.52946796	2.6706998	0.79734018	-6.4795401	-8.4551028	-0.86932739	0.0015321651	0.00021276643	1.0	0.012160174	0.0058025662
4.087343	0.64768794	0.52234777	0.28760241	-3.0788014	0.043990196	-2.0873909	0.11032841	0.88195806	3.3933117	1.190879	0.53059692	2.7924632	0.9362032	-6.6690345	-8.6295393	0.81134642	0.0012680141	0.00017871503	1.0	0.0066409591	0.0090304063
4.0916925	0.6505196	0.51664883	0.26979626	-3.4034216	0.032188701	-1.9235306	0.12746838	0.88899822	3.3284068	1.1694504	0.57969714	3.0004461	0.79210791	-6.5479212	-8.1709949	-1.4729071	0.0014310407	0.00028265667	1.0	0.008909219	0.0012013371
4.1109649	0.66631137	0.51138449	0.27601558	-3.3465194	0.034009326	-1.9353112	0.12616387	0.88965005	3.4401125	1.1777472	0.54627497	3.0398885	0.64391928	-6.4072405	-9.1153745	0.1821625	0.0016468536	0.00010995004	1.0	0.0072228282	0.012239943
4.1096304	0.67078864	0.51624465	0.26839502	-3.4920364	0.029539671	-1.889885	0.13125758	0.89221547	3.3759339	1.1386846	0.5393259	3.0967987	0.71515495	-6.5295322	-8.6284109	-0.78879724	0.0014575609	0.00017891677	1.0	0.0089254466	0.010196006
4.1240218	0.66709456	0.51364472	0.26063772	-3.3923332	0.032535932	-1.8700982	0.13353036	0.8885022	3.3569899	1.150477	0.51096384	3.033315	0.76250785	-6.5969204	-8.779598	-1.0485781	0.0013627044	0.00015381626	1.0	0.010209016	0.0056297319
4.0974181	0.67052663	0.51545496	0.23393277	-3.3186753	0.034936044	-1.9775739	0.1215777	0.89130613	3.4084505	1.1106288	0.47877859	2.9339406	0.7457085	-6.4036237	-8.7918874	1.4952082	0.0016528109	0.0001519378	1.0	0.014288223	0.005471595
4.1236112	0.67500739	0.5034221	0.2455976	-3.4518809	0.030712816	-1.955221	0.12398517	0.88088672	3.3529428	1.1670435	0.55592399	2.8677212	0.69206867	-6.302728	-8.9549749	-1.2094575	0.0018279547	0.00012907666	1.0	0.0073099504	0.015934934
4.1108953	0.67068001	0.50343796	0.29482792	-3.4380871	0.031126122	-1.985557	0.1207277	0.89388329	3.4681085	1.0971664	0.47049404	2.6439457	0.92349088	-6.7647119	-7.8839512	0.080793836	0.0011524502	0.00037659965	1.0	0.013756493	0.0051110004
4.1099577	0.68471549	0.52076662	0.25330328	-3.4871129	0.02968114	-1.9480608	0.12476497	0.88554368	3.3666778	1.2252812	0.54254393	3.17068	0.61552644	-6.354328	-9.305382	0.88247586	0.001736184	9.0925243e-05	1.0	0.010557414	0.0053768708
4.0977476	0.69238719	0.52941081	0.22313296	-3.3428814	0.034129045	-2.0720589	0.11184236	0.88268975	3.323208	1.1680939	0.60589283	3.0633449	0.59401599	-6.4712274	-9.0212475	-0.48982572	0.0015449348	0.00012080072	1.0	0.013847576	0.00033874633
4.0801961	0.69087519	0.5169725	0.22333173	-3.2017741	0.039099017	-2.0037468	0.11881009	0.88230029	3.3313249	1.2144274	0.56028722	3.1318171	0.65130592	-6.6533653	-8.2733313	0.70739211	0.0012880135	0.0002551685	1.0	0.010561384	0.00024422983
4.0931504	0.67563957	0.51927044	0.22376	-3.3558736	0.03370335	-1.9623702	0.12321076	0.88581504	3.4182479	1.1099429	0.59428593	3.018683	0.78852045	-6.5408686	-8.8297498	0.548106	0.0014411545	0.00014629344	1.0	0.011677934	0.0049870112
4.0977667	0.67963703	0.51277956	0.21852773	-3.3343595	0.034411084	-1.9180018	0.12808456	0.88548715	3.370888	1.2033544	0.5262683	3.0318066	0.7711484	-6.5478948	-8.402152	-0.20827155	0.0014310786	0.0002243336	1.0	0.0067055035	0.00028153387
4.1033845	0.67452311	0.51493527	0.21913234	-3.4994896	0.029326758	-1.9220024	0.12763843	0.88547314	3.326401	1.1747807	0.50713845	2.9915499	0.76614861	-6.6302708	-8.6910363	-0.9114661	0.001318066	0.0001680575	1.0	0.0063306849	0.00038061311
4.1146914	0.69269118	0.51713316	0.24457811	-3.3266807	0.034667142	-1.8718236	0.13333086	0.89168081	3.4920616	1.1140288	0.591374	2.9748021	0.71547053	-6.5044199	-8.1918054	-0.83978196	0.0014945717	0.00027683683	1.0	0.010389279	0.0007442332
4.1165986	0.6818553	0.51270658	0.24712134	-3.3291024	0.03458619	-1.9195358	0.12791334	0.88511193	3.3970984	1.1169717	0.59317084	3.1123811	0.63271457	-6.5787616	-8.409216	0.05621994	0.0013876409	0.00022275484	1.0	0.010082414	0.0053729785
4.1085045	0.66272487	0.51273923	0.2338221	-3.295733	0.035717864	-1.9047838	0.129568	0.88780385	3.3935842	1.1389851	0.54806973	2.9357148	0.83664424	-6.4389837	-9.0080218	-0.18709011	0.0015954804	0.00012240881	1.0	0.012473182	0.0024935211
4.1034758	0.66019698	0.52659042	0.24922976	-3.069108	0.04439966	-2.0096051	0.11819813	0.88617265	3.4391732	1.10205	0.55939243	3.0637773	0.71066529	-6.7183711	-7.5193257	0.063564993	0.0012070464	0.00054220412	1.0	0.0077081962	0.020983845
4.1046018	0.65621149	0.52689909	0.24718018	-3.142961	0.041369532	-2.000978	0.11910028	0.88595434	3.4418176	1.1125036	0.56680352	3.1395182	0.76960859	-6.7004358	-8.0084401	-0.23578926	0.0012288636	0.00033253258	1.0	0.0058272689	0.014679189
4.1160023	0.65094307	0.52083225	0.26184052	-3.2217228	0.038356388	-1.9779974	0.12153248	0.88450754	3.3786677	1.1560903	0.5703037	2.7605264	0.55369429	-6.4755212	-9.1707805	-0.061064019	0.0015383257	0.00010402445	1.0	0.013536397	0.018290994
4.0971077	0.65563626	0.54726266	0.24758791	-3.3383017	0.034280334	-1.9106849	0.12890392	0.88387448	3.4140043	1.1290178	0.52991482	2.803268	0.90037716	-6.73107	-8.3597482	0.70122109	0.0011918333	0.00023404848	1.0	0.0093294445	0.0033411674
4.1018934	0.66140312	0.5307225	0.24525179	-3.2121568	0.038710795	-1.9708197	0.12230086	0.88367849	3.3179711	1.2039842	0.55351054	2.9987018	0.60333398	-6.5290717	-8.6905059	0.0095774524	0.0014582314	0.00016814665	1.0	0.010822892	0.0092338233
4.1200578	0.66328969	0.5177701	0.25082145	-3.1961851	0.039309538	-1.9761545	0.12172937	0.88746668	3.4965212	1.0881854	0.52769152	2.865576	0.74770189	-6.6197393	-8.2385176	0.74041797	0.001332002	0.00026420591	1.0	0.0087688089	0.017081614
4.1287439	0.66315336	0.51328315	0.25362717	-3.4484954	0.030813763	-1.8790767	0.13249496	0.88403973	3.450685	1.1156394	0.62537248	3.0802403	0.7678373	-6.6100863	-8.5770047	0.36291993	0.0013449047	0.00018835293	1.0	0.0082025252	0.0079722781
4.1176248	0.67836087	0.50839219	0.26390147	-3.1745318	0.040135465	-1.9869517	0.12057973	0.89044472	3.4402539	1.1563434	0.48921528	3.0102198	0.72945535	-6.6258295	-8.7078161	-0.21218226	0.0013239253	0.00016526153	1.0	0.012988921	0.0042618044
4.1187684	0.67444195	0.50169029	0.29133944	-3.3040565	0.03543229	-1.9499491	0.12455891	0.88517891	3.3436266	1.1877445	0.58589112	2.9266508	0.75831511	-6.4796051	-8.7054436	-0.056907141	0.0015320657	0.000165654	1.0	0.011993515	0.0029772997
4.0973722	0.67311489	0.52112123	0.27076625	-3.2149153	0.038608274	-2.0223914	0.11687195	0.88581733	3.4243512	1.1698263	0.55614666	2.8611129	0.67942771	-6.5889364	-8.2472443	0.2029363	0.0013736127	0.00026191087	1.0	0.0099154379	0.013130504
4.1090643	0.6460083	0.51630259	0.24525618	-3.2760064	0.036403548	-1.9367723	0.12600288	0.88634282	3.4165064	1.131905	0.53618217	3.0449802	0.64250386	-6.5366541	-8.4228287	-0.653083	0.0014472322	0.00021974375	1.0	0.011051143	0.0076641177
4.1255269	0.66650285	0.53216111	0.26469327	-3.1139486	0.042535543	-2.0845465	0.11060791	0.88749151	3.3726368	1.1288967	0.62269438	2.9874937	0.68791011	-6.5995176	-8.1009832	1.172583	0.0013591746	0.00030314893	1.0	0.010443781	0.0099288059
4.123262	0.65376928	0.52342647	0.24382396	-3.1378869	0.041571231	-1.9935974	0.1198768	0.88597361	3.4372269	1.1461992	0.56901808	2.8543947	0.71754462	-6.6562612	-8.600755	0.69110314	0.0012842938	0.00018393301	1.0	0.010897015	0.012351976
4.0960586	0.67656219	0.50853792	0.22353266	-3.3949249	0.03245445	-1.8901493	0.13122745	0.88522213	3.4237555	1.1513617	0.54560733	3.2829744	0.62275062	-6.4746159	-9.0046792	-0.80029462	0.0015397167	0.00012281861	1.0	0.010317339	0.0045057069
4.1192463	0.66602577	0.5175805	0.23607368	-3.1341283	0.041721244	-2.0198592	0.11713355	0.88343568	3.3470006	1.1905471	0.57499065	2.7737656	0.80043123	-6.7211614	-8.1419888	0.78178619	0.0012036871	0.00029097308	1.0	0.010794986	0.004912544
4.1211312	0.66679128	0.51316104	0.2348908	-3.2616628	0.036910054	-1.9453143	0.12506519	0.88989711	3.4959774	1.0989015	0.53494952	3.0904944	0.6321607	-6.2957631	-9.0664509	-0.79279487	0.001840707	0.00011546231	1.0	0.011602103	0.0047111068
4.1117175	0.65306079	0.52546292	0.22685536	-3.282713	0.03616902	-1.9496774	0.12458853	0.88017728	3.236864	1.2467643	0.60911531	3.0809292	0.60745422	-6.5369517	-8.4631616	1.0116627	0.0014468022	0.00021105904	1.0	0.012184048	0.00070595096
4.1139332	0.6588527	0.52240211	0.28137836	-3.3189431	0.034927018	-1.9635502	0.12308335	0.88790347	3.4822158	1.0984037	0.55617633	2.9689583	0.80389053	-6.5081918	-8.1861934	-0.99549934	0.0014889534	0.00027839437	1.0	0.0090012272	0.021624111
4.1011427	0.64471865	0.52567679	0.26561929	-3.1096315	0.042711708	-2.042721	0.11478995	0.88166497	3.2137498	1.2538107	0.60588569	3.2021259	0.59857556	-6.6731495	-9.3529675	0.84484565	0.0012628134	8.6700218e-05	1.0	0.014283223	0.0036295663
4.1259817	0.64412568	0.52152933	0.29925956	-3.2744697	0.036457489	-1.9663635	0.12278002	0.88890364	3.4542289	1.0985708	0.58841308	3.1793279	0.56571253	-6.7472277	-8.5921401	-0.83924133	0.0011727532	0.00018552412	1.0	0.008551772	0.016432202
4.1300155	0.6360431	0.52038748	0.26884762	-3.0898485	0.043527943	-1.9771347	0.12162461	0.88371341	3.3545817	1.1738584	0.59000425	2.9958535	0.53493241	-6.8279918	-8.1904901	-0.37818534	0.0010818592	0.00027720109	1.0	0.0091924877	0.0047880838
4.1080498	0.64748683	0.54846438	0.22717191	-3.2316825	0.037990708	-1.9721734	0.12215563	0.88499199	3.3886011	1.1048863	0.52454448	3.1160752	0.68640478	-6.3574862	-8.739263	0.16508783	0.0017307189	0.00016014624	1.0	0.013262537	0.0156422
4.102705	0.63884928	0.53472117	0.28301831	-3.4713159	0.030139494	-1.8550818	0.13527733	0.88511972	3.3507851	1.1402916	0.49868682	2.8862778	0.75686651	-6.5973378	-8.4399849	-0.63204439	0.0013621365	0.00021600675	1.0	0.0068277315	0.0020463669
4.1090136	0.64196523	0.54227945	0.26391874	-3.2107641	0.038762654	-1.9247822	0.12732924	0.88767305	3.4173878	1.0880489	0.62629814	2.9687503	0.78819505	-6.5040363	-8.7805217	0.52544777	0.0014951443	0.00015367426	1.0	0.01491173	0.0014914141
4.1069311	0.66240568	0.53459527	0.29266622	-3.4365252	0.031173259	-1.9178329	0.12810342	0.88850675	3.440098	1.1210845	0.46626962	3.0370344	0.70884843	-6.7026971	-8.2101556	0.99614842	0.0012260913	0.00027180453	1.0	0.0092983486	0.023701602
4.1051438	0.65240943	0.52556569	0.28214127	-3.2685413	0.036666317	-2.0475755	0.1142976	0.88766474	3.337341	1.1720535	0.53122227	3.1411383	0.53099761	-6.3876403	-9.0585678	0.017950468	0.0016793959	0.00011637601	1.0	0.013233198	0.0034470231
4.1165091	0.64240011	0.5235614	0.24931013	-3.3562411	0.033691384	-1.8106476	0.14055988	0.88544822	3.4199014	1.1587523	0.6703432	3.1441279	0.53778329	-6.2295534	-9.4067468	-0.13988202	0.001966457	8.216107e-05	1.0	0.010499822	0.0055650295
4.1197539	0.65858367	0.52464907	0.25580597	-3.2959896	0.035709025	-1.8864599	0.13164863	0.88561753	3.4111326	1.1294445	0.66248551	2.9953094	0.62588841	-6.8375024	-7.4252632	0.17600681	0.0010716298	0.00059564898	1.0	0.0065388222	0.0066112111
4.1168162	0.65131169	0.53491864	0.22414711	-3.3276893	0.034633403	-1.8508021	0.13577875	0.88380844	3.3386455	1.1434274	0.52267845	3.1000328	0.67697961	-6.2732459	-9.6434062	-0.13672833	0.0018825459	6.4847578e-05	1.0	0.017367965	0.012404337
4.1146668	0.65094638	0.52402393	0.27164342	-3.1806971	0.039898624	-1.9737092	0.12199104	0.889076	3.4318688	1.0973257	0.51536127	3.0671184	0.62152782	-6.7508578	-7.8941058	0.29719241	0.0011685087	0.00037279622	1.0	0.0052306592	0.01503763
4.1063319	0.67529755	0.53528293	0.23368937	-3.7708382	0.022514187	-1.8169772	0.13979698	0.88196781	3.3390025	1.1583971	0.49815956	3.0109816	0.76409436	-6.3020288	-9.5434118	-0.10008886	0.0018292308	7.1666764e-05	1.0	0.020741275	0.01036335
4.1129631	0.66638968	0.51740117	0.23682695	-3.1196356	0.042304535	-2.0568085	0.11336623	0.89529635	3.4711993	1.1253635	0.61501659	2.9628881	0.57826972	-6.6783622	-7.9372687	-0.53750012	0.0012562563	0.00035705319	1.0	0.006170636	0.015584015
